Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Chaetodon citrinellus,Chaetodontidae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Chaetodon lunulatus,Chaetodontidae,5,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Chaetodon ornatissimus,Chaetodontidae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Chaetodon pelewensis,Chaetodontidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Cheilinus chlorourus,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Cheilinus trilobatus,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Chlorurus spilurus,Scaridae,19,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Chromis margaritifer,Pomacentridae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Chromis viridis,Pomacentridae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Ctenochaetus binotatus,Acanthuridae,5,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Ctenochaetus striatus,Acanthuridae,18,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Dascyllus flavicaudus,Pomacentridae,55,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Epibulus insidiator,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Epinephelus merra,Serranidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Fistularia commersonii,Fistulariidae,14,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Forcipiger longirostris,Chaetodontidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Gnathodentex aureolineatus,Lethrinidae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Halichoeres hortulanus,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Halichoeres trimaculatus,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Heniochus chrysostomus,Chaetodontidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Labroides bicolor,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Monotaxis grandoculis,Lethrinidae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Mulloidichthys flavolineatus,Mullidae,115,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Parupeneus multifasciatus,Mullidae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Scarus oviceps,Scaridae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Siganus argenteus,Siganidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Sufflamen bursa,Balistidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Synanceia verrucosa,Scorpaenidae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Thalassoma hardwicke,Labridae,7,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Zanclus cornutus,Zanclidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 1 Swath 5 m,1,FR,1,5,Zebrasoma scopas,Acanthuridae,37,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Canthigaster solandri,Tetraodontidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Cheilinus oxycephalus,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Diodon hystrix,Diodontidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Echidna nebulosa,Muraenidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Fusigobius neophytus,Gobiidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Parapercis millepunctata,Pinguipedidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Pseudocheilinus evanidus,Labridae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Pseudocheilinus hexataenia,Labridae,6,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Sargocentron caudimaculatum,Holocentridae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Sargocentron spiniferum,Holocentridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Sargocentron tiere,Holocentridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Stegastes nigricans,Pomacentridae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Stegastes punctatus,Pomacentridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 1 m,1,FR,2,1,Synodus binotatus,Synodontidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthurus nigrofuscus,Acanthuridae,51,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthurus pyroferus,Acanthuridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Acanthurus thompsoni,Acanthuridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Aulostomus chinensis,Aulostomidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Balistapus undulatus,Balistidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Centropyge bispinosa,Pomacanthidae,23,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Centropyge flavissima,Pomacanthidae,7,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Cephalopholis argus,Serranidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chaetodon citrinellus,Chaetodontidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chaetodon lunula,Chaetodontidae,9,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chaetodon lunulatus,Chaetodontidae,7,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chaetodon ornatissimus,Chaetodontidae,14,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chaetodon pelewensis,Chaetodontidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chaetodon reticulatus,Chaetodontidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chaetodon vagabundus,Chaetodontidae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Cheilinus chlorourus,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Cheilinus oxycephalus,Labridae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Cheilinus trilobatus,Labridae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chlorurus spilurus,Scaridae,41,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chromis iomelas,Pomacentridae,6,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chromis margaritifer,Pomacentridae,26,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Chromis viridis,Pomacentridae,29,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Cirrhilabrus exquisitus,Labridae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Ctenochaetus binotatus,Acanthuridae,9,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Ctenochaetus flavicauda,Acanthuridae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Ctenochaetus striatus,Acanthuridae,24,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Dascyllus flavicaudus,Pomacentridae,92,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Epibulus insidiator,Labridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Epinephelus merra,Serranidae,6,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Fistularia commersonii,Fistulariidae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Forcipiger longirostris,Chaetodontidae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Halichoeres hortulanus,Labridae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Heniochus chrysostomus,Chaetodontidae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Labroides bicolor,Labridae,7,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Labroides dimidiatus,Labridae,7,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Monotaxis grandoculis,Lethrinidae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Mulloidichthys flavolineatus,Mullidae,11,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Naso lituratus,Acanthuridae,4,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Ostracion cubicus,Ostraciidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Parupeneus multifasciatus,Mullidae,7,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Pygoplites diacanthus,Pomacanthidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Scarus niger,Scaridae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Scarus oviceps,Scaridae,6,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Scarus psittacus,Scaridae,5,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Siganus argenteus,Siganidae,2,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Stethojulis bandanensis,Labridae,3,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Sufflamen bursa,Balistidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Thalassoma hardwicke,Labridae,13,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Zanclus cornutus,Zanclidae,1,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 2 Swath 5 m,1,FR,2,5,Zebrasoma scopas,Acanthuridae,63,20,1,0,0,17,0,AB+SH
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Canthigaster bennetti,Tetraodontidae,2,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Canthigaster solandri,Tetraodontidae,6,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Canthigaster valentini,Tetraodontidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Epinephelus merra,Serranidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Fusigobius neophytus,Gobiidae,4,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Gymnothorax javanicus,Muraenidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Halichoeres trimaculatus,Labridae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Plectroglyphidodon lacrymatus,Pomacentridae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Pristiapogon fraenatus,Apogonidae,2,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Pseudocheilinus hexataenia,Labridae,4,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Sargocentron spiniferum,Holocentridae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Saurida gracilis,Synodontidae,2,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Stegastes nigricans,Pomacentridae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 1 m,1,FR,3,1,Stethojulis bandanensis,Labridae,4,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Acanthurus nigrofuscus,Acanthuridae,57,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Acanthurus pyroferus,Acanthuridae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Canthigaster bennetti,Tetraodontidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Canthigaster solandri,Tetraodontidae,4,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Centropyge bispinosa,Pomacanthidae,12,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Centropyge flavissima,Pomacanthidae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Cephalopholis argus,Serranidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Chaetodon citrinellus,Chaetodontidae,5,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Chaetodon ornatissimus,Chaetodontidae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Chaetodon vagabundus,Chaetodontidae,7,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Cheilinus chlorourus,Labridae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Cheilinus trilobatus,Labridae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Chlorurus microrhinos,Scaridae,2,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Chlorurus spilurus,Scaridae,14,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Chromis margaritifer,Pomacentridae,26,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Chromis viridis,Pomacentridae,46,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Ctenochaetus striatus,Acanthuridae,4,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Dascyllus aruanus,Pomacentridae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Dascyllus flavicaudus,Pomacentridae,10,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Forcipiger longirostris,Chaetodontidae,2,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Gnathodentex aureolineatus,Lethrinidae,72,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Halichoeres hortulanus,Labridae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Halichoeres trimaculatus,Labridae,2,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Heniochus chrysostomus,Chaetodontidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Labroides bicolor,Labridae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Labroides dimidiatus,Labridae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Monotaxis grandoculis,Lethrinidae,2,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Mulloidichthys flavolineatus,Mullidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Parupeneus multifasciatus,Mullidae,10,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Plagiotremus tapeinosoma,Blenniidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Pomacentrus pavo,Pomacentridae,10,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Pygoplites diacanthus,Pomacanthidae,1,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Scarus psittacus,Scaridae,14,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Stethojulis bandanensis,Labridae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Thalassoma hardwicke,Labridae,3,20,1,0,0,17,0,KS+CK
2005,2005-07-30,10:00,12:00,LTER 1 Fringing Reef Fish Transect 3 Swath 5 m,1,FR,3,5,Zanclus cornutus,Zanclidae,2,20,1,0,0,17,0,KS+CK
